FCFS,FeedBackRRS,IdealSJF,RRS,SJF
1480.0,1500.8,1485.4,1488.8,1464.6
366.2,283.0,236.6,316.2,342.2
785.2,784.4,671.6,778.8,775.2
1348.6,1317.2,1297.0,1331.2,1306.8
930.8,922.0,975.2,941.2,976.6
745.2,744.4,720.4,764.0,778.8
