FCFS,FeedBackRRS,IdealSJF,RRS,SJF
1157.6,1192.2,1165.0,1188.6,1195.2
240.4,210.0,91.0,159.6,153.0
430.4,458.0,355.8,410.8,478.8
387.8,472.2,397.4,456.4,487.0
836.6,856.2,701.0,833.6,730.0
685.2,766.2,802.2,756.0,690.2
824.2,721.8,713.4,752.8,789.6
621.8,608.6,454.6,597.2,641.6
752.2,752.6,646.2,780.0,717.0
325.6,335.8,235.0,309.2,294.6
801.4,824.8,829.2,803.2,784.4
