FCFS,FeedBackRRS,IdealSJF,RRS,SJF
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
9.0,0.0,9.0,3.4,9.0
19.8,0.0,47.2,2.8,60.0
21.2,6.8,15.4,9.0,12.6
24.6,3.4,22.8,13.6,16.6
58.2,0.0,62.6,20.0,34.8
72.4,5.0,37.6,23.8,158.2
76.2,2.6,38.6,33.0,47.0
103.4,0.0,72.2,35.2,49.0
118.0,2.2,83.8,44.2,67.8
