FCFS,FeedBackRRS,IdealSJF,RRS,SJF
1046.6,1046.6,1046.6,1046.6,1046.6
212.2,181.8,62.8,131.4,124.8
342.8,370.4,268.2,323.2,391.2
278.2,362.6,287.8,346.8,377.4
640.6,660.2,505.0,637.6,534.0
505.8,586.8,622.8,576.6,510.8
662.2,559.8,551.4,590.8,627.6
469.6,456.4,302.4,445.0,489.4
524.2,524.6,418.2,552.0,489.0
213.2,223.4,122.6,196.8,182.2
584.4,607.8,612.2,586.2,567.4
