id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	2	2	0	2	0	0
2	0	96	96	111	15	0	15	0	0
3	0	142	142	248	91	15	106	15	0
5	0	231	259	336	77	0	77	28	28
4	0	183	195	356	35	37	161	138	12
7	0	306	336	431	36	8	95	89	30
8	0	389	411	444	14	12	33	41	22
9	0	397	444	591	51	20	147	143	47
6	0	260	368	625	79	94	257	286	108
10	0	402	474	694	126	94	220	166	72
0	0	0	0	694	168	0	694	526	0
