id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	83	66	17	83	17	0
2	0	61	83	84	1	0	1	22	22
3	0	86	86	186	43	57	100	57	0
4	0	163	186	196	10	0	10	23	23
5	0	238	238	359	120	1	121	1	0
6	0	266	359	363	4	0	4	93	93
7	0	272	363	393	30	0	30	91	91
9	0	347	397	427	30	0	30	50	50
10	0	364	393	709	198	84	316	147	29
8	0	328	455	1024	206	223	569	490	127
0	0	0	0	1024	316	0	1024	708	0
