FCFS,FeedBackRRS,IdealSJF,RRS,SJF
929.2,926.8,912.2,904.2,920.4
268.8,237.4,114.2,239.2,254.8
406.2,514.2,204.4,485.0,323.4
427.6,414.4,180.2,456.0,235.8
343.8,363.4,251.0,386.0,360.2
340.4,502.0,233.4,464.6,304.4
250.4,347.6,117.0,342.8,317.6
456.8,481.2,311.4,528.0,299.0
550.6,517.2,426.6,571.4,604.8
279.8,437.6,226.8,422.8,324.8
292.6,526.6,237.6,484.0,279.8
