FCFS,FeedBackRRS,IdealSJF,RRS,SJF
299.8,320.6,305.2,308.6,284.4
64.2,64.2,64.2,64.2,64.2
224.8,224.8,224.8,224.8,224.8
457.6,457.6,457.6,457.6,457.6
249.6,249.6,249.6,249.6,249.6
184.0,184.0,184.0,184.0,184.0
