FCFS,FeedBackRRS,IdealSJF,RRS,SJF
1480.0,1500.8,1485.4,1488.8,1464.6
366.2,283.0,236.6,316.2,342.2
770.8,776.4,647.8,767.0,728.0
1309.2,1291.2,1260.4,1306.0,1202.8
874.8,892.8,846.2,904.0,934.0
656.8,699.6,666.2,714.4,710.8
