FCFS,FeedBackRRS,IdealSJF,RRS,SJF
559.8,559.8,559.8,559.8,559.8
60.2,51.8,34.2,34.2,69.8
114.0,264.0,88.2,138.4,206.4
138.8,214.6,120.8,145.8,207.8
163.2,122.4,132.8,149.6,164.6
151.8,201.0,106.8,181.8,147.0
163.4,141.0,105.8,144.0,152.8
274.4,199.6,183.6,226.8,278.4
307.0,227.4,237.8,265.6,271.6
188.8,138.6,144.6,171.6,144.6
187.0,166.6,163.8,197.4,133.0
