FCFS,FeedBackRRS,IdealSJF,RRS,SJF
1015.4,995.8,1016.8,1017.8,1023.0
88.2,75.4,88.2,79.4,88.2
217.2,416.8,204.6,243.2,273.8
260.0,448.6,273.2,322.0,288.4
426.2,424.2,409.0,425.2,468.2
463.0,546.2,405.2,509.8,451.8
457.8,464.2,441.6,481.6,495.2
742.8,648.4,683.4,680.2,734.2
853.0,758.8,824.2,805.2,830.6
685.8,646.2,695.6,688.8,668.2
724.0,690.8,684.8,748.2,671.6
