FCFS,FeedBackRRS,IdealSJF,RRS,SJF
1312.0,1263.8,1292.4,1290.8,1302.8
80.8,73.2,80.8,77.0,80.8
131.8,148.8,131.8,150.8,131.8
130.0,136.4,130.0,145.2,130.0
172.8,213.8,171.8,182.4,186.8
135.8,217.6,126.4,145.8,141.8
86.0,147.0,86.0,121.8,86.0
245.2,252.0,237.2,248.4,251.0
366.0,368.2,363.4,367.0,369.0
165.4,187.6,169.2,188.4,161.6
186.0,206.8,178.0,249.0,172.0
