FCFS,FeedBackRRS,IdealSJF,RRS,SJF
294.4,280.8,299.0,293.2,294.2
77.8,60.0,55.2,53.2,55.2
122.4,169.2,113.4,136.0,127.6
123.0,128.2,100.8,134.8,117.2
132.2,116.6,121.0,135.4,135.0
103.8,97.0,95.0,108.8,95.8
